Outcome,Subject,Condition,EffectScale,UnexpectednessSD_Symmetric,UnexpectednessSD_Directional,LogEffect_Symmetric,LogEffect_Directional,DeltaLogEffect,TransformedEffect_Symmetric,TransformedEffect_Directional
RT,VP0166,Congruent,PercentRTChange,0.0489781420848503,0.0472877489142094,0.0552636400319631,0.0672288615958813,0.0119652215639183,5.68191977981356,6.95402268499219
RT,VP0167,Congruent,PercentRTChange,0.119216391067562,0.122931010947881,0.053259158212442,0.0586268605909874,0.00536770237854532,5.47029446337082,6.03794975320191
RT,VP0168,Congruent,PercentRTChange,0.113528622192842,0.100006874200557,0.0261801026790611,0.0269397400431495,0.00075963736408835,2.65258118745895,2.73058954893088
RT,VP0169,Congruent,PercentRTChange,0.0246648288847444,0.123801896093588,0.0506397648801563,0.0500114646718968,-0.000628300208259512,5.19438778910541,5.12831489233077
RT,VP0170,Congruent,PercentRTChange,0.000276226850875733,0.105689167685188,0.0500907012234657,0.0570867307841593,0.00699602956069364,5.13664522750426,5.87476324259313
RT,VP0171,Congruent,PercentRTChange,0.0842033689319513,0.125879671640518,0.0542757745711694,0.0591807007633058,0.00490492619213634,5.57757181079588,6.09669409555227
RT,VP0172,Congruent,PercentRTChange,0.000276135697061364,0.126143566003841,0.0323305281056843,0.0317335056583505,-0.000597022447333874,3.28588377671113,3.22423818933451
RT,VP0173,Congruent,PercentRTChange,0.118161368193354,0.126089943121431,0.0856611665152219,0.0894382050572432,0.00377703854202123,8.94371279814243,9.35597547619191
RT,VP0174,Congruent,PercentRTChange,0.0906444925593465,0.121905526186759,0.0366825613920288,0.0365297128972636,-0.000152848494765233,3.73636692873354,3.72051219291318
RT,VP0175,Congruent,PercentRTChange,0.01481943987404,0.107131162115311,0.0161660178867358,0.0168169798577452,0.00065096197100948,1.62973949471108,1.6959181277955
RT,VP0176,Congruent,PercentRTChange,0.107207692945142,0.0993912027383114,0.0102226079951666,0.00954945744287635,-0.00067315055229022,1.02750373549119,0.959519899800543
RT,VP0177,Congruent,PercentRTChange,0.11002033291358,0.101093370707328,0.0610070706644547,0.0541261312040053,-0.00688093946044936,6.29064296153361,5.56177400950066
RT,VP0179,Congruent,PercentRTChange,0.097316526236824,0.114628881318022,0.0535855599360434,0.0520856377914381,-0.00149992214460531,5.50472576818533,5.34659551482584
RT,VP0180,Congruent,PercentRTChange,0.11308481008503,0.105309785557216,0.0459881289465066,0.0462467843856839,0.000258655439177295,4.70619811543707,4.73328444595755
RT,VP0181,Congruent,PercentRTChange,0.10433286871691,0.121074170185561,0.0378136331056744,0.0635095066166243,0.0256958735109499,3.85376658023948,6.55696157151393
RT,VP0182,Congruent,PercentRTChange,0.106555042717205,0.104671517100293,0.0431947032262828,0.0439708167041317,0.000776113477848901,4.41411727155647,4.49518593041869
RT,VP0183,Congruent,PercentRTChange,0.10878794009999,0.0828297742990591,0.0611128863543766,0.0628600023513843,0.00174711599700775,6.30189077433787,6.4877748414526
RT,VP0184,Congruent,PercentRTChange,0.107346394096497,0.0763746130128233,0.0571837400159022,0.0653761611668764,0.00819242115097423,5.88503457023499,6.75605236775347
RT,VP0185,Congruent,PercentRTChange,0.09304890447621,0.0666589429669421,0.0368480804532185,0.0406462728321236,0.00379819237890511,3.75353869588699,4.14836393229374
RT,VP0186,Congruent,PercentRTChange,0.118057108929499,0.129230229763908,0.0158952304725332,0.0262505969047502,0.010355366432217,1.6022231660531,2.65981785675344
RT,VP0187,Congruent,PercentRTChange,0.108758934131671,0.119947111170849,0.0288609214965753,0.0350724397783444,0.00621151828176909,2.92814335986735,3.56947315790617
RT,VP0188,Congruent,PercentRTChange,0.11806999908962,0.114957507233792,0.0648689138583549,0.0491973304532333,-0.0156715834051216,6.70191437935681,5.04276116466063
RT,VP0189,Congruent,PercentRTChange,0.105562595112941,0.112058948840942,0.0535495449906485,0.0545093396652013,0.000959794674552775,5.5009260896709,5.60223392627608
RT,VP0190,Congruent,PercentRTChange,0.11924592321926,0.123393032711622,0.055869743379008,0.054215016330968,-0.00165472704804,5.74599336075867,5.57115729819715
RT,VP0191,Congruent,PercentRTChange,0.122083576374832,0.130564160959191,0.0335720715995306,0.0259117966691818,-0.00766027493034885,3.41419733066712,2.62504257754921
RT,VP0192,Congruent,PercentRTChange,0.115139226171781,0.103164390183314,0.057090480868152,0.0534438451971554,-0.00364663567099667,5.87516028259247,5.48977525290084
RT,VP0193,Congruent,PercentRTChange,0.122417565137027,0.116577396111209,0.0317702405799507,0.0313138468866335,-0.000456393693317257,3.22803019328068,3.18092832064332
RT,VP0194,Congruent,PercentRTChange,0.118733123821605,0.119713105439822,0.0261470305245685,0.0277930068162813,0.00164597629171282,2.64918630157327,2.81828355544764
RT,VP0195,Congruent,PercentRTChange,0.117269849228834,0.113826948930858,0.0478263688799737,0.053604219385375,0.00577785050540128,4.89885024626482,5.50669444663721
RT,VP0196,Congruent,PercentRTChange,0.0912934064525267,0.116899472556721,0.080303924885876,0.0898769783883251,0.00957305350244908,8.36163556102369,9.40396849008265
RT,VP0197,Congruent,PercentRTChange,0.000275775946166588,0.120287714424919,0.0528711372439737,0.0434469391500452,-0.00942419809392853,5.42937771635976,4.44045758472726
RT,VP0198,Congruent,PercentRTChange,0.00985820792215643,0.11269054568341,0.0361487726427141,0.0359545318415403,-0.000194240801173771,3.68100839936671,3.66087127301782
RT,VP0199,Congruent,PercentRTChange,0.0976848860039836,0.080421603814143,0.0161071325998537,0.0132821888942881,-0.00282494370556566,1.62375517454112,1.33707889984076
RT,VP0200,Congruent,PercentRTChange,0.121828465896648,0.119727450582685,0.0197888835946056,0.0208485235045718,0.00105963990996622,1.99859815207275,2.10673722155368
RT,VP0201,Congruent,PercentRTChange,0.113457325217858,0.128059693726882,0.0515859711817004,0.0596202359011419,0.00803426471944152,5.29397048717699,6.14333757058769
RT,VP0202,Congruent,PercentRTChange,0.0876966292905309,0.0632680354035262,0.063848734348816,0.0623708928659285,-0.0014778414828874,6.59311477967577,6.43570339604957
RT,VP0203,Congruent,PercentRTChange,0.0641261422385854,0.115885723069892,0.0352948060830538,0.0421352345877551,0.00684042850470134,3.59250607971093,4.30355236925315
RT,VP0204,Congruent,PercentRTChange,0.0726906679309998,0.115582472248296,0.0253177202317414,0.0274523262014981,0.00213460596975669,2.56409356384157,2.78326132543116
RT,VP0205,Congruent,PercentRTChange,0.114938716742529,0.121525266052066,0.0608931124070693,0.0771600774243058,0.0162669650172365,6.27853095523003,8.02149805849908
RT,VP0206,Congruent,PercentRTChange,0.0849258294724132,0.115055764245475,0.0253274420350601,0.029023486116592,0.00369604408153194,2.56509067663362,2.94487719450958
RT,VP0207,Congruent,PercentRTChange,0.117729986551903,0.124763116787799,0.0352535172581285,0.0462372940806976,0.0109837768225691,3.58822895516318,4.73229049986239
RT,VP0208,Congruent,PercentRTChange,0.0318207156934054,0.127637054106298,0.0409522995116832,0.048793123287528,0.00784082377584471,4.18024098765544,5.00031070785978
RT,VP0209,Congruent,PercentRTChange,0.120265861052517,0.121368053829583,0.0245409555920867,0.046770429697467,0.0222294741053804,2.48445633635828,4.7881419010164
RT,VP0210,Congruent,PercentRTChange,0.105169846797189,0.1095665757332,0.0321406394621805,0.0336503351856187,0.00150969572343821,3.26627282235536,3.42229121332664
RT,VP0211,Congruent,PercentRTChange,0.119817270770543,0.114613783013315,0.0672660982432782,0.0542913897253326,-0.0129747085179456,6.95800536837301,5.57922043372761
RT,VP0212,Congruent,PercentRTChange,0.0998166717357599,0.121043667575355,0.0320597485780936,0.0293616245820554,-0.00269812399603821,3.2579198600942,2.97969270321106
RT,VP0213,Congruent,PercentRTChange,0.0404806348750171,0.0907314470156139,0.0457333439770537,0.0454993882161445,-0.000233955760909128,4.67952394818143,4.6550364351136
RT,VP0214,Congruent,PercentRTChange,0.0740615027967374,0.0842852056556561,0.0470198344644641,0.0532989590141902,0.00627912454972607,4.8142798224569,5.47449234919013
RT,VP0215,Congruent,PercentRTChange,0.101490902257714,0.107016062178119,0.0283700308829811,0.0358757057803179,0.00750567489733685,2.87762929987065,3.65270041687491
RT,VP0216,Congruent,PercentRTChange,0.0543942027480426,0.126364345938326,0.0661931861556773,0.0732452734161232,0.00705208726044583,6.84331037137444,7.5994417378429
RT,VP0217,Congruent,PercentRTChange,0.0714448754142642,0.126044084621485,0.0451217122958915,0.0517924624357637,0.00667075013987228,4.61551821092943,5.31571501613848
RT,VP0218,Congruent,PercentRTChange,0.0961189150860365,0.0941107528864072,0.0584576732767112,0.0581252579405481,-0.000332415336163169,6.02001099481979,5.98477417417917
RT,VP0219,Congruent,PercentRTChange,0.115977022253929,0.0950114714402341,0.0233658374724448,0.0256404769372952,0.00227463946485042,2.36409572755245,2.59720215551094
RT,VP0220,Congruent,PercentRTChange,0.0914240250326648,0.105127361882823,0.0351705931096593,0.0449795797878003,0.00980898667814091,3.57963934563359,4.60065000159382
RT,VP0221,Congruent,PercentRTChange,0.0791917767005934,0.0870376087811792,0.0535439545249775,0.0591091579163973,0.00556520339141975,5.50033629201396,6.08910390752415
RT,VP0222,Congruent,PercentRTChange,0.0981174343400085,0.0647298541077001,0.102717040164952,0.102134106722456,-0.000582933442495576,10.8177794901943,10.7531989254206
RT,VP0223,Congruent,PercentRTChange,0.000275808182450742,0.119533249830757,0.0269628772311205,0.0349422389031662,0.00797936167204566,2.73296647338921,3.55598919968989
RT,VP0224,Congruent,PercentRTChange,0.119059883957064,0.118723921612472,0.0130529868224743,0.0214756384929455,0.00842265167047124,1.31385489300226,2.17078996899904
RT,VP0225,Congruent,PercentRTChange,0.116772016175572,0.11836232886891,0.0539362568791882,0.0607461279680057,0.00680987108881754,5.54173244168392,6.26291081296011
RT,VP0226,Congruent,PercentRTChange,0.0814858780854645,0.103338752716308,0.0273539986361197,0.0276239017005057,0.000269903064385981,2.77315539443732,2.80089792774387
RT,VP0227,Congruent,PercentRTChange,0.116523182651833,0.122683504779598,0.0294118138442328,0.0248044689015716,-0.00460734494266125,2.98486130771023,2.51146591315343
RT,VP0228,Congruent,PercentRTChange,0.101504204259935,0.0915423194828496,0.0206365926154822,0.0219557506277208,0.00131915801223856,2.08509994283712,2.21985518254244
RT,VP0229,Congruent,PercentRTChange,0.120797556323986,0.127980199578716,0.0705119377656709,0.0699110692030566,-0.000600868562614265,7.30573792617975,7.24128064878691
RT,VP0230,Congruent,PercentRTChange,0.108737941779638,0.111601396683813,0.0561026831146173,0.0568641302382403,0.000761447123622999,5.7706286736541,5.85119808540202
RT,VP0231,Congruent,PercentRTChange,0.114851691743871,0.0977790531752308,-0.0138707373702516,-0.00498397058065796,0.00888676678959361,-1.37749819367564,-0.497157120720704
RT,VP0232,Congruent,PercentRTChange,0.0985563771222916,0.121355240218985,0.0384625084864064,0.0357693943274346,-0.00269311415897181,3.9211766005558,3.64168153342543
RT,VP0233,Congruent,PercentRTChange,0.11090181516112,0.114730444218095,0.0255868812565408,0.0252113613635774,-0.000375519892963434,2.59170353597036,2.55318554302852
RT,VP0234,Congruent,PercentRTChange,0.112693500823404,0.109424202800472,0.0307027876421578,0.0405232281537929,0.00982044051163512,3.11789792015511,4.13554981872544
RT,VP0235,Congruent,PercentRTChange,0.0259402726783895,0.0167406632543891,0.0515264406825232,0.0678056707982767,0.0162792301157536,5.28770247112447,7.01573254520678
RT,VP0236,Congruent,PercentRTChange,0.120240591746472,0.12382385544519,0.0794546210668554,0.0936822899018984,0.014227668835043,8.26964268058841,9.82107778308057
RT,VP0237,Congruent,PercentRTChange,0.110659621121375,0.0859978280681995,0.055350240977154,0.0538781873639098,-0.00147205361324414,5.69107233026014,5.53560386238292
RT,VP0238,Congruent,PercentRTChange,0.000276275366657242,0.116360664515387,0.0437305645651279,0.0494665852076775,0.00573602064254953,4.47008375402984,5.07104823556743
RT,VP0239,Congruent,PercentRTChange,0.11708483435325,0.117663407646089,0.0600398133467103,0.059617769676075,-0.000422043670635336,6.18788226535081,6.14307579755069
RT,VP0240,Congruent,PercentRTChange,0.116401059674946,0.113229980292717,0.0165771396516284,0.0205111613779603,0.00393402172633183,1.67153028254032,2.07229608543735
RT,VP0241,Congruent,PercentRTChange,0.116011729299959,0.121073619395337,0.070598985961097,0.0736262933804528,0.00302730741935586,7.31507910358551,7.64044708472758
RT,VP0242,Congruent,PercentRTChange,0.0920178344179349,0.0874505941185084,0.0452962492393675,0.0510664320587886,0.00577018281942111,4.63377907726967,5.23928035816319
RT,VP0243,Congruent,PercentRTChange,0.106520887309013,0.11766931000862,0.0340453360118863,0.0227428688130796,-0.0113024671988068,3.46315117313809,2.30034596318427
RT,VP0244,Congruent,PercentRTChange,0.117930155099363,0.119149742730714,0.0570247645341009,0.066125486608136,0.00910072207403505,5.86820278380478,6.83607737244263
RT,VP0245,Congruent,PercentRTChange,0.104327398884251,0.113726201846962,0.0211988037491884,0.0141327446583286,-0.00706605909085984,2.14250945923298,1.42330840271188
RT,VP0246,Congruent,PercentRTChange,0.0716694724022355,0.102859184826348,0.115874739906761,0.113212144334907,-0.00266259557185428,12.285521437519,11.9869481716764
RT,VP0247,Congruent,PercentRTChange,0.117936890820553,0.0990224883230768,0.0436619111227903,0.0453051318378681,0.0016432207150778,4.46291176935236,4.63470850124668
RT,VP0248,Congruent,PercentRTChange,0.104986349373686,0.0909049611133473,0.103340155794272,0.104469994240808,0.00112983844653625,10.8868532988511,11.012208331056
RT,VP0249,Congruent,PercentRTChange,0.0967940968248557,0.0813807106245208,0.0490878253501646,0.0507948883122019,0.00170706296203729,5.03125907605286,5.21070716929759
RT,VP0250,Congruent,PercentRTChange,0.0412479704602532,0.125263975719799,0.0435465671605445,0.0570490565251614,0.0135024893646169,4.45086329807372,5.87077456447711
RT,VP0251,Congruent,PercentRTChange,0.0336663974684024,0.120910445042029,0.0788858565985167,0.0785419434269401,-0.000343913171576643,8.2080802637492,8.17087247816597
RT,VP0252,Congruent,PercentRTChange,0.106122211974308,0.106781783787455,0.0682872684782982,0.0620559029051451,-0.0062313655731531,7.06728348613674,6.40218249766129
RT,VP0253,Congruent,PercentRTChange,0.117667483005348,0.0934502405261238,0.0916630763067233,0.0994074933362741,0.00774441702955081,9.59954930171327,10.4516290896766
RT,VP0254,Congruent,PercentRTChange,0.0932375968875184,0.10619322195402,0.117510243204575,0.140314360909057,0.0228041177044825,12.4693150346753,15.0635456816885
RT,VP0255,Congruent,PercentRTChange,0.11795199353057,0.0971463027351072,0.0194460161258293,0.0254510051067762,0.00600498898094686,1.96363214560122,2.57776471729403
RT,VP0256,Congruent,PercentRTChange,0.0425397241171236,0.0684028048288506,0.0536396973816819,0.0511378895516842,-0.00250180782999771,5.51043767915396,5.24680076198312
RT,VP0257,Congruent,PercentRTChange,0.118739005341639,0.11985052779133,0.0360224995124993,0.0374794037642071,0.00145690425170777,3.66791710044936,3.8190614042936
RT,VP0258,Congruent,PercentRTChange,0.118743423676675,0.124269934013296,0.0568146860866307,0.0615465579986468,0.00473187191201608,5.84596449210217,6.34800088770069
RT,VP0259,Congruent,PercentRTChange,0.119761053911508,0.0601076857651,0.0655488082209828,0.0461128002512457,-0.0194360079697371,6.77448507683347,4.71925278752499
RT,VP0260,Congruent,PercentRTChange,0.111477594484715,0.0968702094860328,0.11553219373444,0.120031141656318,0.0044989479218783,12.2470650488639,12.7531964245558
RT,VP0261,Congruent,PercentRTChange,0.0994083837780948,0.105356243208183,0.0812392515033858,0.0870053490621316,0.0057660975587458,8.46303649718569,9.09025150080034
RT,VP0262,Congruent,PercentRTChange,0.0486918694216796,0.121280265012068,0.0744363767125662,0.0799102343395249,0.00547385762695871,7.72768014502576,8.31898300602092
RT,VP0263,Congruent,PercentRTChange,0.117424744536159,0.0434476406049725,0.0476914495588768,0.038423531135883,-0.00926791842299379,4.8846983193114,3.9171261073679
RT,VP0264,Congruent,PercentRTChange,0.128527969836922,0.11682439780672,0.069137414698127,0.0694658086692226,0.000328393971095658,7.15834503479094,7.1935409680028
RT,VP0265,Congruent,PercentRTChange,0.114378177132255,0.109394903774416,0.0453776974607326,0.0407185336983577,-0.00465916376237496,4.64230165954009,4.15589005520716
RT,VP0266,Congruent,PercentRTChange,0.0618425133782609,0.100105696318594,0.0378280190679659,0.0382359501354451,0.000407931067479231,3.85526062735597,3.89763505702256
RT,VP0267,Congruent,PercentRTChange,0.116665779665688,0.114304140528911,0.0969824083997095,0.095730021638965,-0.00125238676074445,10.1840990304234,10.0461922978615
RT,VP0268,Congruent,PercentRTChange,0.108933342109053,0.0680279753101569,0.0302321711406461,0.0242907534422891,-0.00594141769835698,3.06938035327196,2.45881771261522
RT,VP0269,Congruent,PercentRTChange,0.118783793684264,0.111667557631269,0.0946711192752952,0.0877324863903946,-0.00693863288490056,9.92972579893245,9.16960394138067
RT,VP0270,Congruent,PercentRTChange,0.0396650044888252,0.104567354183183,0.0330196500024764,0.038622786207395,0.00560313620491858,3.3570848711501,3.93783418478795
RT,VP0271,Congruent,PercentRTChange,0.122863371583095,0.127194040632695,0.057909077710052,0.0620412270411946,0.00413214933114259,5.96186483763119,6.40062096516536
RT,VP0272,Congruent,PercentRTChange,0.104092996808316,0.125897824428934,0.0479144737821825,0.0506096650869382,0.00269519130475572,4.90809275635682,5.19122150743769
RT,VP0273,Congruent,PercentRTChange,0.115553863841542,0.0875389492609848,0.0984950272294044,0.0994688085067064,0.000973781277301966,10.3508916884054,10.4584016577672
