Outcome,Subject,Parameter,Symmetric,Directional,DirectionalMinusSymmetric
RT,VP0376,alpha,0.00164462525732482,0.00164462525732482,0
RT,VP0377,alpha,0.278554456249435,0.33819660112501,0.0596421448755751
RT,VP0378,alpha,0.958892294697281,0.960051478341842,0.00115918364456169
RT,VP0379,alpha,0.650027671592165,0.656749415057697,0.00672174346553223
RT,VP0380,alpha,0.00164462525732482,0.00164462525732482,0
RT,VP0381,alpha,0.58819660112501,0.816633743220329,0.228437142095319
RT,VP0382,alpha,0.431530273434344,0.616370833714095,0.184840560279751
RT,VP0383,alpha,0.45629826044774,0.161803398874989,-0.29449486157275
RT,VP0384,alpha,0.67311120722995,0.620482162047979,-0.0526290451819709
RT,VP0385,alpha,0.448347978960259,0.546794451902267,0.0984464729420081
RT,VP0386,alpha,0.652269253390065,0.877485510443132,0.225216257053067
RT,VP0387,alpha,0.563743318165283,0.694576087161989,0.130832768996706
RT,VP0388,alpha,0.951434685044855,0.968124344474054,0.0166896594291994
RT,VP0389,alpha,0.784290021414931,0.983820418993821,0.199530397578891
RT,VP0390,alpha,0.00164462525732482,0.98195388655298,0.980309261295655
RT,VP0391,alpha,0.954968406594254,0.572448726428544,-0.38251968016571
RT,VP0392,alpha,0.687150529469119,0.647014663418395,-0.0401358660507238
RT,VP0393,alpha,0.976120958294641,0.984556094658719,0.00843513636407778
RT,VP0394,alpha,0.125000436031549,0.0957413882843432,-0.0292590477472061
RT,VP0395,alpha,0.00164462525732482,0.00164462525732482,0
RT,VP0396,alpha,0.502773715546976,0.213941066337217,-0.288832649209759
RT,VP0397,alpha,0.780015310115991,0.682548279121852,-0.0974670309941396
RT,VP0398,alpha,0.805163430738907,0.934270858955067,0.129107428216161
RT,VP0399,alpha,0.00164462525732482,0.00164462525732482,0
RT,VP0400,alpha,0.729564699811861,0.932462172161464,0.202897472349604
RT,VP0401,alpha,0.100664727079575,0.0346025635030274,-0.0660621635765477
RT,VP0402,alpha,0.830128122046302,0.774498578788503,-0.055629543257799
RT,VP0403,alpha,0.762651978090372,0.83601838403391,0.0733664059435379
RT,VP0404,alpha,0.446584479933254,0.706633632904457,0.260049152971203
RT,VP0405,alpha,0.689816546880672,0.683320408249898,-0.00649613863077403
RT,VP0406,alpha,0.822948682354772,0.907560740437203,0.084612058082431
RT,VP0407,alpha,0.881442917613967,0.59116949420208,-0.290273423411887
RT,VP0408,alpha,0.638569749264043,0.902345432948398,0.263775683684355
RT,VP0409,alpha,0.541215646820504,0.784823543137971,0.243607896317466
RT,VP0410,alpha,0.831130114242643,0.917137319616418,0.086007205373775
RT,VP0411,alpha,0.837562425144826,0.84484335541827,0.00728093027344445
RT,VP0412,alpha,0.200369207712669,0.840062752957591,0.639693545244922
RT,VP0413,alpha,0.675557625979553,0.732618547437426,0.0570609214578726
RT,VP0414,alpha,0.81468081997731,0.864220060616374,0.0495392406390638
RT,VP0415,alpha,0.923246063115455,0.939993646337291,0.016747583221836
RT,VP0416,alpha,0.404586356560109,0.817963322978603,0.413376966418493
RT,VP0417,alpha,0.947011948518333,0.945540612775548,-0.00147133574278502
RT,VP0418,alpha,0.997312349166317,0.998355374742675,0.00104302557635816
RT,VP0419,alpha,0.398203263066831,0.944122607208836,0.545919344142005
RT,VP0420,alpha,0.886190867133813,0.828103608263981,-0.0580872588698322
RT,VP0421,alpha,0.655039784975571,0.752198763119019,0.0971589781434483
RT,VP0422,alpha,0.762843177955696,0.807566659248465,0.044723481292769
RT,VP0423,alpha,0.790198095896022,0.863024238816261,0.0728261429202389
RT,VP0424,alpha,0.378272671440367,0.736644395650292,0.358371724209925
RT,VP0425,alpha,0.318399040486892,0.390758296556492,0.0723592560696001
RT,VP0426,alpha,0.850528716458383,0.849152348779672,-0.00137636767871052
RT,VP0427,alpha,0.993482919089917,0.884073405398775,-0.109409513691142
RT,VP0428,alpha,0.660637054544191,0.760978349015602,0.100341294471412
RT,VP0429,alpha,0.815106575763269,0.603662742515389,-0.211443833247881
RT,VP0430,alpha,0.986298142929115,0.977337083189344,-0.00896105973977146
RT,VP0431,alpha,0.680187813814581,0.659582054799324,-0.0206057590152574
RT,VP0432,alpha,0.93608121700307,0.953187779017164,0.0171065620140942
RT,VP0433,alpha,0.976642369892906,0.985222790672411,0.00858042077950527
RT,VP0434,alpha,0.995716091474167,0.958104432890748,-0.0376116585834185
RT,VP0435,alpha,0.00164462525732482,0.00164462525732482,0
RT,VP0436,alpha,0.780910236179552,0.80842795335684,0.0275177171772879
RT,VP0437,alpha,0.409930371843596,0.32350021198464,-0.0864301598589555
RT,VP0438,alpha,0.592998758376704,0.735213834568052,0.142215076191348
RT,VP0439,alpha,0.838529946948446,0.91559226728444,0.0770623203359933
RT,VP0440,alpha,0.973933652182475,0.96118536488624,-0.0127482872962354
RT,VP0441,alpha,0.838870400340263,0.950494352547552,0.111623952207289
RT,VP0442,alpha,0.692044216575395,0.75650919881832,0.0644649822429255
RT,VP0443,alpha,0.00164462525732482,0.912897317490319,0.911252692232994
RT,VP0444,alpha,0.938665200937615,0.00164462525732482,-0.93702057568029
RT,VP0445,alpha,0.330493036584299,0.550179838368558,0.219686801784259
RT,VP0446,alpha,0.931911960886789,0.964129917070227,0.0322179561834379
RT,VP0447,alpha,0.78208504936616,0.920583971751175,0.138498922385016
RT,VP0448,alpha,0.972519761145185,0.94976512637837,-0.0227546347668148
RT,VP0449,alpha,0.728913331999237,0.733369550720241,0.00445621872100332
RT,VP0450,alpha,0.904682586060024,0.973047765750316,0.0683651796902928
RT,VP0451,alpha,0.578842334357423,0.740005320380895,0.161162986023472
RT,VP0452,alpha,0.821020874847775,0.688529944713272,-0.132490930134502
RT,VP0453,alpha,0.777039133843774,0.627961492162995,-0.149077641680779
RT,VP0454,alpha,0.714439785018164,0.799519045200822,0.0850792601826582
RT,VP0455,alpha,0.700073569772482,0.565163302806517,-0.134910266965964
RT,VP0456,alpha,0.572140445259259,0.777151240947215,0.205010795687955
RT,VP0457,alpha,0.756393722698124,0.628514117095774,-0.12787960560235
RT,VP0458,alpha,0.546610371916996,0.626610767321871,0.0800003954048757
RT,VP0459,alpha,0.00164462525732482,0.0241682867782153,0.0225236615208905
RT,VP0460,alpha,0.621016346254753,0.977004267939744,0.355987921684992
RT,VP0461,alpha,0.464040981842774,0.98157418477249,0.517533202929716
RT,VP0462,alpha,0.554787758817315,0.687693761192227,0.132906002374912
RT,VP0463,alpha,0.565592477202871,0.4647155255082,-0.100876951694671
RT,VP0464,alpha,0.693322721522557,0.916629778531372,0.223307057008815
RT,VP0465,alpha,0.167314459677776,0.0272546907075842,-0.140059768970191
RT,VP0466,alpha,0.540433987200333,0.889178153365287,0.348744166164954
RT,VP0467,alpha,0.598848040939653,0.861159984473051,0.262311943533398
RT,VP0468,alpha,0.382207262330376,0.686990130224253,0.304782867893877
RT,VP0469,alpha,0.443981488546662,0.665691294358911,0.221709805812248
RT,VP0470,alpha,0.877059895040208,0.928504107264314,0.051444212224106
RT,VP0471,alpha,0.475726543435847,0.91616903036194,0.440442486926094
RT,VP0472,alpha,0.801623419266436,0.925138094813042,0.123514675546606
RT,VP0473,alpha,0.477636130026179,0.858837535022126,0.381201404995948
RT,VP0474,alpha,0.765650287151428,0.902114825325844,0.136464538174415
RT,VP0475,alpha,0.646682428481885,0.729335560869975,0.0826531323880892
RT,VP0476,alpha,0.575378130059272,0.875146006030911,0.299767875971639
RT,VP0477,alpha,0.923079593462745,0.917389083298238,-0.00569051016450717
RT,VP0478,alpha,0.842775552971644,0.85178172546447,0.00900617249282587
RT,VP0479,alpha,0.404744161959497,0.761308354056152,0.356564192096655
RT,VP0480,alpha,0.599438067843409,0.987450439531018,0.388012371687609
RT,VP0481,alpha,0.0485279962517502,0.691892200704625,0.643364204452875
RT,VP0482,alpha,0.839343723557094,0.901690092130303,0.0623463685732091
RT,VP0483,alpha,0.984889442663081,0.307477698191334,-0.677411744471747
RT,VP0484,alpha,0.535959089565138,0.85617874153677,0.320219651971632
RT,VP0485,alpha,0.346476162601804,0.654539596772147,0.308063434170343
RT,VP0486,alpha,0.203709770278204,0.995416574861968,0.791706804583763
RT,VP0487,alpha,0.71310031416906,0.763896489131039,0.0507961749619793
RT,VP0488,alpha,0.691291152555492,0.743818674685751,0.0525275221302585
RT,VP0489,alpha,0.851899301230605,0.930661000279633,0.0787616990490285
RT,VP0490,alpha,0.39790644940583,0.830041701856461,0.432135252450632
RT,VP0491,alpha,0.794929893161885,0.900731965913353,0.105802072751468
RT,VP0492,alpha,0.276214053691768,0.618141533897959,0.34192748020619
RT,VP0493,alpha,0.75893472706935,0.818894102334413,0.0599593752650631
RT,VP0494,alpha,0.636830648804914,0.545096027803148,-0.0917346210017663
RT,VP0495,alpha,0.904754510584463,0.902517264636256,-0.00223724594820651
RT,VP0496,alpha,0.500706981129946,0.82803630086255,0.327329319732604
RT,VP0497,alpha,0.777735889319314,0.93222466264962,0.154488773330306
RT,VP0498,alpha,0.00164462525732482,0.962329640800938,0.960685015543613
RT,VP0499,alpha,0.640424841957562,0.660728067058186,0.020303225100624
RT,VP0500,alpha,0.898672824858654,0.625473342195785,-0.273199482662869
RT,VP0501,alpha,0.0795361557508452,0.966944905174665,0.88740874942382
RT,VP0502,alpha,0.974708972845865,0.727810424451036,-0.246898548394829
RT,VP0503,alpha,0.060829927687663,0.027573397541423,-0.03325653014624
RT,VP0504,alpha,0.329732039853772,0.742146830491423,0.412414790637651
RT,VP0505,alpha,0.824749517394081,0.716663235798269,-0.108086281595813
RT,VP0506,alpha,0.542110345824317,0.389885782842482,-0.152224562981834
RT,VP0507,alpha,0.924159439942467,0.916571866039433,-0.00758757390303366
RT,VP0508,alpha,0.361803398874989,0.481642949542795,0.119839550667806
RT,VP0509,alpha,0.941925493939586,0.557207349843335,-0.384718144096251
RT,VP0510,alpha,0.331953426275244,0.384219575723957,0.0522661494487132
RT,VP0511,alpha,0.833258647772079,0.745771593586586,-0.0874870541854939
RT,VP0512,alpha,0.828099769511431,0.729718254893512,-0.0983815146179193
RT,VP0513,alpha,0.944382618114338,0.94107225896773,-0.0033103591466076
RT,VP0514,alpha,0.720286275982525,0.749916444477745,0.0296301684952197
RT,VP0515,alpha,0.42520191706598,0.418899786879338,-0.00630213018664172
RT,VP0516,alpha,0.942215428085847,0.943546457761074,0.00133102967522658
RT,VP0517,alpha,0.280529514313824,0.834684333377994,0.55415481906417
RT,VP0518,alpha,0.378143794381121,0.0606148714958153,-0.317528922885306
RT,VP0519,alpha,0.00164462525732482,0.983652566426079,0.982007941168754
RT,VP0520,alpha,0.823543052223499,0.73541343864527,-0.0881296135782292
RT,VP0521,alpha,0.570211685342447,0.997312349166317,0.42710066382387
RT,VP0522,alpha,0.671141588729775,0.811470053444843,0.140328464715068
RT,VP0523,alpha,0.492051428740913,0.833880239930492,0.341828811189579
RT,VP0524,alpha,0.520228370320847,0.62166474771611,0.101436377395263
RT,VP0525,alpha,0.83327332087396,0.8966881764258,0.06341485555184
RT,VP0526,alpha,0.653814696822013,0.491041544218572,-0.162773152603441
RT,VP0527,alpha,0.841310417685043,0.840654940928615,-0.000655476756428186
RT,VP0528,alpha,0.617692648150313,0.901809425015814,0.284116776865501
RT,VP0529,alpha,0.490369349849515,0.422578472559034,-0.0677908772904802
RT,VP0530,alpha,0.894374554335516,0.44630686884766,-0.448067685487856
RT,VP0531,alpha,0.633237237430046,0.788896679783829,0.155659442353783
RT,VP0532,alpha,0.994915020910031,0.997956974423642,0.0030419535136107
RT,VP0533,alpha,0.802801057731225,0.758619700089536,-0.044181357641689
RT,VP0534,alpha,0.913469370928902,0.00164462525732482,-0.911824745671577
RT,VP0535,alpha,0.905868397068813,0.916584805364505,0.0107164082956926
RT,VP0536,alpha,0.572157357536031,0.974198467772727,0.402041110236696
RT,VP0537,alpha,0.778539125971838,0.765653167114261,-0.0128859588575775
RT,VP0538,alpha,0.507569494545131,0.622186506908614,0.114617012363484
RT,VP0539,alpha,0.976600516422605,0.974829875163726,-0.00177064125887882
RT,VP0540,alpha,0.300887910641399,0.253953825159152,-0.0469340854822466
RT,VP0541,alpha,0.00164462525732482,0.859700647954625,0.8580560226973
RT,VP0542,alpha,0.614545415808393,0.83913189888594,0.224586483077547
RT,VP0543,alpha,0.72982087733483,0.83509895926796,0.105278081933131
RT,VP0544,alpha,0.865259515772943,0.888616454987166,0.0233569392142231
RT,VP0545,alpha,0.00164462525732482,0.86397249205828,0.862327866800955
RT,VP0546,alpha,0.692604769009591,0.738196601125011,0.0455918321154195
RT,VP0547,alpha,0.673458908024597,0.843016094787118,0.169557186762522
RT,VP0548,alpha,0.777451265031269,0.618142339462683,-0.159308925568585
RT,VP0549,alpha,0.998355374742675,0.859929438969726,-0.138425935772949
RT,VP0550,alpha,0.973492887655513,0.98292673036466,0.00943384270914793
RT,VP0551,alpha,0.746924168984543,0.689898942161538,-0.0570252268230051
RT,VP0552,alpha,0.768052977480543,0.805648843880518,0.0375958663999756
RT,VP0553,alpha,0.288529938752808,0.812136744305136,0.523606805552328
RT,VP0554,alpha,0.00164462525732482,0.00164462525732482,0
RT,VP0555,alpha,0.82021289863598,0.908112938252015,0.0879000396160353
RT,VP0556,alpha,0.251926579328027,0.776639162467612,0.524712583139585
RT,VP0557,alpha,0.979713405956835,0.973792040410287,-0.00592136554654821
RT,VP0558,alpha,0.785848591701121,0.852233851270705,0.0663852595695841
RT,VP0559,alpha,0.942627710841682,0.967422536218023,0.0247948253763414
RT,VP0560,alpha,0.577208701865884,0.733054905454931,0.155846203589047
RT,VP0561,alpha,0.627296762461555,0.44381019851346,-0.183486563948096
RT,VP0562,alpha,0.642547665614866,0.877063479717677,0.234515814102811
RT,VP0563,alpha,0.710691466575559,0.571813582100731,-0.138877884474828
RT,VP0564,alpha,0.73625921573264,0.853167709347418,0.116908493614777
RT,VP0565,alpha,0.972588450606814,0.968978754146859,-0.00360969645995568
RT,VP0566,alpha,0.904905172945083,0.935022046172061,0.0301168732269772
RT,VP0567,alpha,0.679916940794975,0.711331466986692,0.0314145261917164
RT,VP0568,alpha,0.473260091090295,0.62855861607593,0.155298524985634
RT,VP0569,alpha,0.970553380230893,0.971969493394777,0.00141611316388368
RT,VP0570,alpha,0.815055450954076,0.801244557355296,-0.0138108935987798
RT,VP0571,alpha,0.285860961721681,0.982160826162264,0.696299864440582
RT,VP0572,alpha,0.277264657276407,0.954638396658912,0.677373739382505
RT,VP0573,alpha,0.801829778925136,0.849640831417343,0.0478110524922071
RT,VP0574,alpha,0.357155691933755,0.636300396710566,0.279144704776811
RT,VP0575,alpha,0.75439528307158,0.762635169819455,0.00823988674787446
RT,VP0576,alpha,0.636582138800121,0.856231871284353,0.219649732484232
RT,VP0577,alpha,0.991845581317506,0.510217476798725,-0.481628104518781
RT,VP0578,alpha,0.965294333827965,0.97362164650343,0.00832731267546538
RT,VP0579,alpha,0.787296142985285,0.916002843814076,0.128706700828791
RT,VP0580,alpha,0.444787233411874,0.315154131491751,-0.129633101920123
RT,VP0581,alpha,0.648071220682918,0.644459464635479,-0.00361175604743924
RT,VP0582,alpha,0.199616146921694,0.22080784077819,0.0211916938564952
RT,VP0583,alpha,0.306840005640277,0.579459613263897,0.27261960762362
RT,VP0584,alpha,0.763838494460271,0.763393768757129,-0.00044472570314269
RT,VP0585,alpha,0.226132811468217,0.253567366105146,0.0274345546369285
RT,VP0586,alpha,0.949425194430388,0.984556094658719,0.0351309002283309
RT,VP0587,alpha,0.694877321083846,0.908832535707772,0.213955214623926
RT,VP0588,alpha,0.75981685149951,0.885380681462508,0.125563829962998
RT,VP0589,alpha,0.477069253520858,0.983461644055078,0.506392390534219
RT,VP0590,alpha,0.202156944735462,0.955449062036867,0.753292117301405
RT,VP0591,alpha,0.87306123239361,0.706492432891541,-0.166568799502069
RT,VP0592,alpha,0.714019424428718,0.827622899836936,0.113603475408218
RT,VP0593,alpha,0.785222208963267,0.810916971454518,0.0256947624912508
RT,VP0594,alpha,0.368449890839694,0.890735621666691,0.522285730826997
RT,VP0595,alpha,0.853819673809366,0.974690562499514,0.120870888690149
RT,VP0596,alpha,0.335517632817485,0.685217173451183,0.349699540633699
RT,VP0597,alpha,0.845057521036135,0.81180339887499,-0.033254122161145
RT,VP0598,alpha,0.543798030267717,0.444739401377086,-0.0990586288906312
RT,VP0599,alpha,0.364518828137998,0.830828668115577,0.466309839977579
RT,VP0600,alpha,0.00164462525732482,0.900586289169187,0.898941663911862
RT,VP0601,alpha,0.207205653629988,0.931346430220595,0.724140776590607
RT,VP0602,alpha,0.649776055082253,0.889945573481767,0.240169518399514
RT,VP0603,alpha,0.920921378667923,0.853984666597894,-0.0669367120700294
RT,VP0604,alpha,0.939762002833737,0.990406523655376,0.0506445208216383
RT,VP0605,alpha,0.918204202930154,0.622500947102438,-0.295703255827716
RT,VP0606,alpha,0.706336475562762,0.772263072304957,0.0659265967421954
RT,VP0607,alpha,0.998355374742675,0.9374812878059,-0.0608740869367751
RT,VP0608,alpha,0.38775964969928,0.833377376644552,0.445617726945272
RT,VP0609,alpha,0.846989280266497,0.955600812650942,0.108611532384445
RT,VP0610,alpha,0.374005903513074,0.81414171383749,0.440135810324416
RT,VP0611,alpha,0.49380180570434,0.773757430170852,0.279955624466512
RT,VP0612,alpha,0.256059404899613,0.620588739944501,0.364529335044888
RT,VP0613,alpha,0.00164462525732482,0.00164462525732482,0
RT,VP0614,alpha,0.525700000391887,0.539020215775615,0.0133202153837282
RT,VP0615,alpha,0.617588900639607,0.843790297054382,0.226201396414774
RT,VP0616,alpha,0.753548877402448,0.902748632343351,0.149199754940903
RT,VP0617,alpha,0.915283281406408,0.822125317472986,-0.0931579639334216
RT,VP0618,alpha,0.7507809661421,0.373152472060766,-0.377628494081334
RT,VP0619,alpha,0.941801732377685,0.975629270227521,0.0338275378498359
RT,VP0620,alpha,0.955065945457246,0.977548273143443,0.0224823276861973
RT,VP0621,alpha,0.303727023342246,0.395368979894302,0.0916419565520558
RT,VP0622,alpha,0.793601181030247,0.885542859827707,0.0919416787974595
RT,VP0623,alpha,0.837063308480518,0.809391659441129,-0.0276716490393893
RT,VP0624,alpha,0.609915115205793,0.440353430039215,-0.169561685166579
RT,VP0625,alpha,0.440116431927465,0.781843199899981,0.341726767972516
RT,VP0626,alpha,0.515453729869827,0.667133447334011,0.151679717464185
RT,VP0627,alpha,0.886215479747554,0.998355374742675,0.112139894995122
RT,VP0628,alpha,0.456694135404402,0.45800410702819,0.00130997162378804
RT,VP0629,alpha,0.435102695836123,0.948669560917958,0.513566865081834
RT,VP0630,alpha,0.739081113937283,0.853656213727844,0.11457509979056
RT,VP0631,alpha,0.693104515700048,0.796174044423836,0.103069528723788
RT,VP0632,alpha,0.46909738139515,0.732205547465554,0.263108166070404
RT,VP0633,alpha,0.988510721751955,0.993075322622613,0.00456460087065791
RT,VP0634,alpha,0.676212586339317,0.479461821659766,-0.196750764679551
RT,VP0635,alpha,0.461803398874989,0.450023316462269,-0.0117800824127202
RT,VP0636,alpha,0.573362467666468,0.709082772252656,0.135720304586188
RT,VP0637,alpha,0.798032743018175,0.829523123433426,0.031490380415252
RT,VP0638,alpha,0.801345989806759,0.660495717243164,-0.140850272563595
RT,VP0639,alpha,0.324390730186574,0.333260404270911,0.00886967408433714
